document,line,claim_text,claim_text_sha256,metric,value,run_or_file,status,match_result,classification
docs/PHASE4.md,49,"- No Phase 1/2/3 lab profile, ontology, simulator flow, scenario set, Gradle task, runner default, analysis script, or workflow is modified. Phase 1–3 results remain reproducible.",3043d7c225c294e7b6a7e7608dd32b4f7b6f129b70ed2969dec96bd61e25e506,quantitative statement or design constant,1;2;3;1;3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,53,## 2. The two new labs,fad1dcf062257ffbe8160a43cee59c1f2ea74e08200fc1d360e2cae2c24bde33,quantitative statement or design constant,2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,55,"Both labs fork the Phase 1 `lab3` template (two zones, target rank 3 = ""bright"", deterministic Node-RED physics, **no** `Math.random` in the per-tick update, sun ∈ {0, 100, 400, 900}). Shared physics constants: `AMBIENT=25`, `LAMP_PRIMARY=+400` (own zone), `LAMP_CROSS=+150` (adjacent zone), `BLIND_PRIMARY=0.50·sun`, `BLIND_CROSS=0.40·sun`, `SPOTLIGHT=+150` (both zones). Discretisation bounds `[50,100,300]` → rank 0/1/2/3; target rank 3 means zone level ≥ 300.",504bcc3a04cd5024c2d65fbc87c13cec3717801ea402699ceb3e2942396c06c6,quantitative statement or design constant,1;3;0;100;400;900;25;+400;+150;0.50;0.40;+150;50;100;300;0;1;2;3;3;300,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,57,"### 2.1 lab4 — smart-plug dependency (port 1897, suffix `_lab4`)",5e4b09b1fe0dac2d27810752d60f78f1992d2343048dcd6c32daba280355c2cf,quantitative statement or design constant,2.1;1897,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,67,"**State vector (9 slots):** `[Z1Level, Z2Level, Z1Light, Z2Light, Z1Blinds, Z2Blinds, Spotlight, PlugZ1, Sunshine]`. The new slot is `PlugZ1` (index 7). 4096 reachable states.",7c5de67acb83f2efd94ff720e597b9bfb97a8675dfdfc64fb01bcca7170655ed,quantitative statement or design constant,9;7;4096,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,69,**Hidden dependency (AND-gate):** the Zone-1 lamp's contribution is,fbc3435a4e43984a88c903d0babb728513e3a29d000955c634707587febdfdc8,quantitative statement or design constant,1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,73,z1_level   = 25 + (z1lamp_on ? 400 : 0) + (Z2Light ? 150 : 0),ee4352d4509004d86eaae3d23c392951c8a2cc44af4f504878ac907ae1a68386,quantitative statement or design constant,25;400;0;150;0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,74,                + (Z1Blinds ? 0.50·sun : 0) + (Z2Blinds ? 0.40·sun : 0) + (Spotlight ? 150 : 0),fa45b42ffa958fbed96d4950933a0701ac1151c54b4ea0f306506750de872ab1,quantitative statement or design constant,0.50;0;0.40;0;150;0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,77,Zone-2's lamp is directly actionable (no plug). Energy per tick = `(z1lamp_on?1) + (Z2Light?1) + (Spotlight?2)`; the plug draws nothing on its own.,443d42ca7fcd656644099b52377d5b122855347ef25513cbde9fea8668759efd,quantitative statement or design constant,2;1;1;2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,86,"### 2.2 lab5 — energy-aware (port 1898, suffix `_lab5`)",1a2e7dd526b31e0ac6ff942ebf9e64d6d9de9872168ec46e2008060c244d30c7,quantitative statement or design constant,2.2;1898,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,96,"**State vector (10 slots):** `[Z1Level, Z2Level, Z1Eff, Z1Ineff, Z2Eff, Z2Ineff, Z1Blinds, Z2Blinds, Spotlight, Sunshine]`. Two lamps per zone. 8192 reachable states.",eb4a7de09ccadad1f35e8cab1e352aa4dda309946041375bc4b1eefc279a599a,quantitative statement or design constant,10;8192,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,98,"**Identical brightness, different cost:** within a zone, `anyLamp = Eff OR Ineff` contributes `+400` once (turning *both* on wastes energy for no extra light). Cross-zone `+150` from `anyLamp`. Energy per tick:",4fce88db6cfff8721f330a75bd93f53838958a56de0d453056fcc8a6482ee18f,quantitative statement or design constant,+400;+150,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,101,power = (Z1Eff?1) + (Z1Ineff?4) + (Z2Eff?1) + (Z2Ineff?4) + (Spotlight?2),90cca9e9e16cebd89b8968c4fa07284b9377a2abd7c12d346486ba00efd70698,quantitative statement or design constant,1;4;1;4;2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,104,"**How the KG encodes it:** each lamp instance carries a `ws:energyCost` datatype property (efficient = 1, inefficient = 4, spotlight = 2, blinds = 0):",e569f345f2c76a36b211e5553ce1b08be8dd09e21a0f22aea0482a761a1242e7,quantitative statement or design constant,1;4;2;0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,107,lab:EffLight_Z1   ws:energyCost 1 .,ed46a29ea1fe5358782fd3a9e233f1258a81a84907269f733cbf9e670ca0dfa1,quantitative statement or design constant,1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,108,lab:IneffLight_Z1 ws:energyCost 4 .,acb6263c38820e47ca03e98b41da62b66709a0ee83dc927b3c6ac5749b4a48c0,quantitative statement or design constant,4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,111,"**Energy budget:** [benchmark/scenarios_lab5.json](../benchmark/scenarios_lab5.json) adds an `energyBudget` field (default **2**) per scenario. A budget of 2 is satisfied by two efficient lamps (1 + 1) or by free daylight (blinds = 0); it is *violated* by any inefficient lamp (4), a redundant double-lamp, or the spotlight (+2 on top).",b02ececa33c8ae4d4a3e906e89fa3dd6389b8db06ae648f581b57b916d805d82,quantitative statement or design constant,2;2;1;1;0;4;+2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,115,## 3. New KG vocabulary,f956fd209fa2b78b092f3891aae92c2b6109d8fb80461dd84b13f9b5e7ec7ef8,quantitative statement or design constant,3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,124,"Both KGs are **self-contained** — they parse standalone (no shared lab-ontology / WoT-mappings import), as asserted by the regression test in §6.",12695e77da756828ebd84ccfa7e0ebc24556b731bdf11d4f3140c930221c73d2,quantitative statement or design constant,6,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,128,"## 4. Core Java changes (additive, gated, backward-compatible)",59f3825c259fe85086aad48f39416f7487cd4b46089e364c460cc5479b747191,quantitative statement or design constant,4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,130,### 4.1 `StereotypeReasoner.java` — discover the plug gate and the energy cost,4c295f9acc01bdf260fd8432f0e623c1103d245e1977a319b29fe39e62626735,quantitative statement or design constant,4.1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,134,"- **`ActionInfo.energyCost`** — new `double` field, default `0.0`.",5213c9090bfe759acd537948142cf2f3a0d8a9a5a25d9af678f051ed3166f13d,quantitative statement or design constant,0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,135,- **Actuator-discovery query** gains an `OPTIONAL { ?comp ws:energyCost ?energyCost }`; the value is parsed onto `ActionInfo.energyCost` (max across rows). Absent ⇒ stays `0.0`.,ce0a99896276103ffd722fe909e8505462305f8109370ca27d984c74a6631193,quantitative statement or design constant,0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,136,"- **`POWER_GATE_QUERY` + `discoverPowerGates()`** — for every `gate ws:powerGates lamp`, the gated lamp's **ON** action is marked **IV-gated on the plug's state slot**: `hasIV = true`, `ivStateVecIndex = plugSlot (7)`, `ivMinRank = 1`. This **reuses the existing instrumental-variable (IV) machinery** verbatim — no rule was changed. The lamp-on action is now penalised when the plug is off and rewarded when it is on; the plug-on action (which has no IV) keeps its unconditional enabler bonus, so the agent learns *enable the plug first*.",c4b91a8e112d73e9e1c5a895595c498b9d60edc5af9bf74c46d42bfb4a60362c,quantitative statement or design constant,7;1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,137,- The constructor calls `discoverPowerGates()` after `discoverActuators()`. With no `ws:powerGates` triples the query is empty and nothing changes (labs 1–3).,7af05afa67a328efeb0455328a6bc9f7aa3aa01a525041f71c54ec2ae21ce4b0,quantitative statement or design constant,1;3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,139,### 4.2 `QLearner.java` — the non-fading energy prior,f3d944b415fbeb1823e0785e33c723ba493200b2b6fccac11cd84007da384ca0,quantitative statement or design constant,4.2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,144,"// Static knob, default 0.0 (OFF). build.gradle forwards -Pstereo.energyPriorWeight.",886e653547a854d067959cf96693bafb17e4e243ab708f16e25fac7ee9ea260c,quantitative statement or design constant,0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,145,"ENERGY_PRIOR_WEIGHT = parseDoubleProp(""stereo.energyPriorWeight"", 0.0);",c5f1df1acf2647f42421dd8ef84f30cdaa0f7f8d673d4b5eb2ddd9d04ca6075c,quantitative statement or design constant,0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,148,if (useStereotypes && ENERGY_PRIOR_WEIGHT > 0,c20488dd1c1f5b725e6e2b0dc9e011258e154c0a27355f8ac255b95176e4112b,quantitative statement or design constant,0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,151,        && actionInfos[a].energyCost > 0) {,1ff3acec4d2a20c5090264f90a1fcbd4eb2c0217681cd8097eaa878ef0b6b75b,quantitative statement or design constant,0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,156,"This is the **only** way the KG-primed agent prefers the efficient lamp, because energy is deliberately **not** in the Q-reward (`computeZoneReward` is unchanged). The term is **triple-gated**: `useStereotypes` (so `ql_false` never sees it), `ENERGY_PRIOR_WEIGHT > 0`, and `energyCost > 0`. At weight 2.0 the inefficient lamp (cost 4) is penalised −8 and the efficient lamp (cost 1) only −2, so the agent prefers efficiency without ever being told ""energy is in the reward."" Because labs 1–4 have no `ws:energyCost`, the term is inert there even when the knob is set.",0171325bb391b5ed52da2426ebe68b3a656952dd4f873aa0189748c84ee75f9e,quantitative statement or design constant,0;0;2.0;4;8;1;2;1;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,158,### 4.3 Wiring,cee344dcf3c8e31dea62a43f82f39b96e71faf4534abfc67253e1d4ecdf2a14b,quantitative statement or design constant,4.3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,161,"- [config/run_config.json](../config/run_config.json): the global default `learning.stereo_energy_prior_weight = 0.0`, and a new **`phase4` run-mode profile** sets `learning_overrides.stereo_energy_prior_weight = 2.0` (3000 episodes, KG prior + PBRS + adaptive-trust on, same timing as `phase1`). [run_full_project.ps1](../run_full_project.ps1) passes the knob through to **both** training and benchmarking.",b8a052f9e99d9b9066b9ccaea34718edcf24ee89962dc34a086c851d8acc0c32,quantitative statement or design constant,0.0;2.0;3000,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,162,"- [src/agt/lab_profiles.asl](../src/agt/lab_profiles.asl): `lab4`/`lab5` profile entries (ports 1897/1898, targets rank 3, `training_params(3000, 0.9970)`).",d82723358c911f5aab890bae9683f39679540ccc46c7e27f9e666384088a3ed4,quantitative statement or design constant,1897;1898;3;3000;0.9970,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,167,## 5. Analysis scripts,0078be7b2678aebf8ebcb76b49b16338920e226e960e9101f4ff82057c1035a4,quantitative statement or design constant,5,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,169,### 5.1 `analysis/phase4_energy.py` — the one new metric,27679ad5ed818196813c409a7dc1c05e8a93cbddeb3aeb28ebf8efacdf0bb06b,quantitative statement or design constant,5.1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,178,"It then runs the same statistics as Phase 1/3 — paired bootstrap CIs, Wilcoxon signed-rank, Cliff's delta, BH-FDR — across seeds for `ql_true − ql_false`, writing `phase4_energy_ci.csv` and `phase4_energy_paired.csv`. lab4 (no budget) collapses `energy_compliance` to `goal_rate`.",b828c103a7ad37907b3f0f60ae0c19b858e6d15e34e7f77c94f8b5d006240b27,quantitative statement or design constant,1;3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,182,## 6. Regression test,bd78111c0de38ee940623ea5546aaa06dff569f05d0eb5f767322ee62fe4db88,quantitative statement or design constant,6,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,184,"[src/test/java/tools/Phase4KgDiscoveryTest.java](../src/test/java/tools/Phase4KgDiscoveryTest.java) (JUnit 5, runs in the normal `gradlew test`):",6d83b701aca770bd3d4e760558e7c885332baa1998603eafc7e9541c58714646,quantitative statement or design constant,5,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,186,"- **`lab4SmartPlugGatesTheZ1Lamp`** — loads `building_4_smartplug.ttl` and asserts the Z1 lamp's ON action is IV-gated on slot 7 with `ivMinRank == 1`, the plug's ON action is *not* IV-gated (it is the enabler), and lab4 `energyCost == 0`.",96238022b352f8fbf0893438aeff8db39120268f39311525fa1994bfeb36ab56,quantitative statement or design constant,7;1;0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,187,"- **`lab5ParsesPerActuatorEnergyCost`** — loads `building_5_energy.ttl` and asserts `SetZ1Eff` cost 1, `SetZ1Ineff` cost 4, `SetSpotlight` cost 2, inefficient > efficient.",27194b291c9733b58c6476ead3e8146e197c3b9b926b6217e78f0e38c37a47be,quantitative statement or design constant,1;4;2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,193,## 7. The Phase 4 workflow,3a3ac539a6512f61e4b0d1b723255ec8277633c5b65a45fc89d24370fdbca7e1,quantitative statement or design constant,7;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,195,"[.github/workflows/phase4.yml](../.github/workflows/phase4.yml) forks `phase1.yml` exactly (same `setup → train → bench → aggregate` DAG, same JitPack-retry / Node-RED 4 / free-disk-space hardening) with Phase-4 defaults and an extended aggregate job.",c6f3da5092fa7263f9e63a710445d1dd780c837c25e233b5aec153662592905f,quantitative statement or design constant,4;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,199,"1. **setup** — compile once, cache `build/classes`, materialise the profile and seed matrices.",207be15e9dd357b3be842763a9e82fd4f266ddc6ce05a1b724e71faa51164a19,quantitative statement or design constant,1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,200,"2. **train** — matrix `profile × stereo(true,false) × seed`; each cell runs `run_full_project.ps1 -RunMode phase4 -OnlyProfiles <p> -OnlyStereo <s> -RunSeed <n> -SkipBenchmark`. Uploads the trained Q-tables.",913e031cad24567d3b6da21f90945194cd6c29ea01f2e82ada286c1e483632d7,quantitative statement or design constant,2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,201,"3. **bench** — matrix `profile × mode(rule_based,ql_false,ql_true) × seed`; benchmarks against the trained Q-tables, uploads `bench_step_log_*` / `benchmark_results_*`.",4301255be5bf98346aed2ea9152d6a96fbfc64956c4e7377046d8d81b39b1f66,quantitative statement or design constant,3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,202,4. **aggregate** — reconstructs the `results_seed<N>/<profile>/<mode>/` layout and runs **two** analyses:,3394011a1c14a4a740e26a6dcf29495330be4b03c3b2d3379d53e9d977080bbc,quantitative statement or design constant,4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,211,## 8. How to run it via GitHub Actions,3dcc1688e2ab1c7b107110fa62164606ab3e366e1a1fe0f16d73c7bd87d66369,quantitative statement or design constant,8,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,213,"1. Push the `phase4-dependencies-energy` branch (and, if you want it dispatchable from the default branch, merge it so `phase4.yml` is on `main` — GitHub only lists `workflow_dispatch` workflows that exist on the default branch).",45050af426d69ec62320b34179fb4ddef6241792bb54f7d8a20537b4a2bb4a62,quantitative statement or design constant,1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,214,"2. In the repo, open **Actions → ""Phase 4 (Dependencies + Energy)"" → Run workflow**.",a85ab0cca43613f1580462207474b961ff1dbd27cb079553377bc2271e266759,quantitative statement or design constant,2;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,215,3. Inputs (all have sensible defaults):,41b52f5f16c1956bba463c8d9e5ae58971a34cefc0d87d28b15dbb2e6a03cd13,quantitative statement or design constant,3,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,219,"   | `profiles` | `lab4,lab5` | which Phase-4 labs to run |",c51051aa968522df7f3f93d9abd634251f187af610d1fa0fc2f6ba94642bda4d,quantitative statement or design constant,4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,220,"   | `seeds` | `1,2,3,4,5,6,7,8,9,10` | 10 seeds give the lab4 efficiency wins and the lab5 `mean_steady_power` result at Wilcoxon p<0.05; the lab5 `energy_compliance` primary has ties that need **n = 20** (`1..20`) to cross p<0.05 (it is bootstrap-significant already at n = 10). Use `1,2,3,4,5` for a faster replication. |",786c8d93cb44ede5c7e398459b550dde8a2ad7c1d0edcee2513035b2904dd7da,quantitative statement or design constant,1;2;3;4;5;6;7;8;9;10;10;0.05;20;1;20;0.05;10;1;2;3;4;5,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,221,"   | `run_mode` | `phase4` | 3000 episodes, KG arm energy-prior 2.0. `dev` (50 ep) for a quick plumbing check. |",2fec6dae30b4cce1e671fb64d7925166bcfdf26a1fc14aaaa7892421ae97d880,quantitative statement or design constant,3000;2.0;50,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,224,4. Click **Run workflow**.,fbe61ec0a2b0438faa8c51b18928041f4d9df3f81096169067d7e021d38e2d10,quantitative statement or design constant,4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,226,"**Quick first run:** set `seeds = 1,2,3` to confirm the whole pipeline end-to-end in a fraction of the time, then run the full `1..10` for the statistics.",6dcea324e61e786f67eb70776d9377d5dae138fe53dad5c9ac28ef10f401c729,quantitative statement or design constant,1;2;3;1;10,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,230,## 9. How long it takes,5ec6121aea5473d477e626356a4c89cab657aa95748d56a8129482b80c462451,quantitative statement or design constant,9,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,234,"| Stage | Cells (10 seeds, 2 labs) | Per-cell | Notes |",2dcaa656ad6e0c54ec8075f6027eca0ee28333d1acef9b6c62052200858c0c98,quantitative statement or design constant,10;2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,236,| setup | 1 | ~3–6 min | compile + cache |,591ace7c59758f914d14b0b9b402ab3c9654ea30d7ecdae5cc74044e7f759024,quantitative statement or design constant,1;3;6,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,237,| train | 2 labs × 2 stereo × 10 seeds = **40** | ~40–60 min | `phase4` = 3000 episodes; 180-min timeout/cell |,c9d9975ef1e65148fae75e0ac241607169b88f993e074004af22ac96d5e382d4,quantitative statement or design constant,2;2;10;40;40;60;3000;180,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,238,| bench | 2 labs × 3 modes × 10 seeds = **60** | ~5–15 min | 90-min timeout/cell |,ff4b1d322aff7d4d2ec618f5c3d3dbdb9d192979001e0d3daa38d989c2628085,quantitative statement or design constant,2;3;10;60;5;15;90,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,239,| aggregate | 1 | ~5–10 min | two analyses + publish |,5bf96e0afee235e8623581ae92f97b692c9117a105f767c764e22865e72cfc79,quantitative statement or design constant,1;5;10,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,241,"**Expected wall-clock:** roughly **1.5–2.5 hours** end-to-end at 10 seeds, subject to runner availability (GitHub free tier limits concurrency, which can serialise some cells). A `seeds = 1,2,3` smoke typically finishes in **under an hour**. A `run_mode = dev` dispatch finishes in **~20–30 minutes**.",bb8336b72c6408c7607797da71851475eeefc7aff81688e728f3b4a37a9de66f,quantitative statement or design constant,1.5;2.5;10;1;2;3;20;30,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,245,## 10. What results to expect,8e5b18fc3bdbe131444454d599fe1d4deefa22919e9725963ae256253548456f,quantitative statement or design constant,10,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,254,"## 10a. Certified results (n = 20, run `27905392725`)",1fd812f107b28f8be3a737e184ff13b6b49fcbb6287b44852bdaf8bacd76d276,quantitative statement or design constant,10;20;27905392725,phase4_postinv/run_29193486193/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/PHASE4.md,256,"The confirmatory dispatch was **seeds `1..20`, `run_mode = phase4`** (3000 episodes/seed, 5 benchmark runs/scenario, `stereo.energyPriorWeight = 2.0` for the KG arm), `publish_results = true`. The run completed green end-to-end (202 jobs, 0 failures). All paired tests are `ql_true − ql_false` (KG-primed minus tabula-rasa), Wilcoxon signed-rank with bootstrap CIs and BH-FDR.",f65756b52c0be15685b49ae11ba432e612b6032f726dfa567007747c64b60cbe,quantitative statement or design constant,1;20;3000;5;2.0;202;0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,258,"> **Disclosure — sample-size escalation (n = 10 → 20).** The confirmatory sample was raised from n = 10 to n = 20 **after observing the n = 10 result**, and is therefore data-dependent: `energy_compliance` was already bootstrap-significant at n = 10 (p = 0.043, dispatch `27903687624`) but its two-sided Wilcoxon signed-rank p did not clear 0.05 until n = 20 (the tie-limited signed-rank floor requires the extra replicas). The escalation was thus **triggered by an observed p-value**, not planned in advance; it is reported here as such. Point estimates and directions are unchanged between n = 10 and n = 20 (see the source note below).",183b663bde512d61fb6fa0ca370e66010ba8f4f4ae5b65113a4cba962e2ba5be,quantitative statement or design constant,10;20;10;20;10;10;0.043;27903687624;0.05;20;10;20,phase4_postinv/run_29193486193/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/PHASE4.md,262,| Metric | `ql_true` | `ql_false` | Δ (true−false) | 95% CI | Wilcoxon p | Cliff δ | BH q |,5fc276d2c26e740da548d922ec076601801dfd228c48ca074d24d9d1418e3d3c,quantitative statement or design constant,95,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,264,"| **energy_compliance** | **0.784** | 0.683 | **+0.101** | [0.066, 0.138] | **0.00093** | 0.69 | **0.0** |",2d9ebbc636eb983383581df68b2f3ad9df1d2a07851b40a5a4360648d615aae5,quantitative statement or design constant,0.784;0.683;+0.101;0.066;0.138;0.00093;0.69;0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,265,"| mean_steady_power | 1.148 | 1.539 | −0.391 | [−0.599, −0.183] | 0.0038 | −0.47 | 0.00024 |",abbb5c2dc3171ba1e09795a33f7c7daeedcc258c727944598c93a0b2bbe1fd60,quantitative statement or design constant,1.148;1.539;0.391;0.599;0.183;0.0038;0.47;0.00024,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,266,"| over_budget_rate | 0.208 | 0.298 | −0.090 | [−0.131, −0.051] | 0.00092 | −0.64 | 0.0 |",1bd7bd29917e1689aa0baae6f4abcdd5b7c25cdc281285923aecf0d38fd51ea5,quantitative statement or design constant,0.208;0.298;0.090;0.131;0.051;0.00092;0.64;0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,267,"| goal_rate | 0.991 | 0.975 | +0.016 | [−0.003, 0.034] | 0.13 (ns) | 0.21 | — |",083e4d03f7908ca8853d83aea2b39a00b1ead4ae90a30d409a659c38113871a8,quantitative statement or design constant,0.991;0.975;+0.016;0.003;0.034;0.13;0.21,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,269,"The KG-primed agent reaches **higher energy-budget compliance and ~25% lower steady-state power with no loss of goal-rate** (in fact a slight, non-significant gain) — the energy win is not bought by sacrificing the goal.",1408b1b78aaec88c31c7074baa38e2f90c44941c498a7d7e5e32b893eaf6ac10,quantitative statement or design constant,25,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,271,"**lab4 — dependency (efficiency, paired, BH family m = 28):**",80d98e10c2bd8a43f119e702584c2195eaa4aa87ec2a579176a0798a2e31e3f2,quantitative statement or design constant,28,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,275,| avg_steps | −0.496 | 0.0045 | −0.43 | 0.0 |,afe5c7da4c20447940031efa90091fb148c62ec3ab54f75bb80b64fe98f79e02,quantitative statement or design constant,0.496;0.0045;0.43;0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,276,| avg_dev | −0.589 | 0.0089 | −0.51 | 0.0 |,ba99cc1ebc982e2222d313bd10a937daebeef530c3089934170ab0d547d51726,quantitative statement or design constant,0.589;0.0089;0.51;0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
