document,line,claim_text,claim_text_sha256,metric,value,run_or_file,status,match_result,classification
docs/_audit/THESIS_STATE_REPORT.md,606,"| Blind (Mediates) faults | lab3_f1bdead/f1binv, lab2_f1bdead/f1binv | `z1b ? 0.50*sun` → `0` / `-0.50*sun` — only falsifiable on OPEN under sun rank ≥ 2 |",78943c7b5f611023294c5492a79aead1d14a2636fe602dff155c0656f5b4146e,quantitative statement or design constant,0.50;0;-0.50;2,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,607,"| Monitor fallback | labmon_f1dead | lamp dead ⇒ ceiling 25+260 = **285 lux = rank 2**: goal unreachable, monitor is the best-effort fallback |",a44d96e2a8e6cb6ffc83fa86a66d23e91fa1f4d88b2daf04dcf5f73d561f9043,quantitative statement or design constant,25;+260;285;2,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,608,"| Degraded multi-survivor | lab3_f2dead_lowsun (ceiling 265 lux), labmon2_f2dead_lowsun (ceiling 275 lux) | lamps dead + sun pinned to 100 at reset ⇒ rank 3 provably unreachable every episode |",c97b2af71a38cadc47e86b4d4856fef2a2af36fe770559d718a346b2bad7f471,quantitative statement or design constant,265;275;100;3,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,610,labmon clean physics (port 1899): `z1 = 25 + (z1l ? 400 : 0) + (z1mon ? 260 : 0)` —,f5a2285d8af9ef4203e28f2c6d17a93a3fb82032e8cf0a41f20a7d57e0c04e97,quantitative statement or design constant,1899;25;400;0;260;0,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,611,monitor is a weak Causes side-effect light (rank 2 alone); labmon2 (port 1900) puts a,4130382ca11aa1e3633d29ee4f7b4724875bcb6e191c5041a146f2c69785a500,quantitative statement or design constant,2;1900,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,612,+200-lux monitor and a blind in each of two independent zones,2c437a565299ed50d8071749e7190c3caca9a165a981185a43cf49afb62dcd73,quantitative statement or design constant,+200,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,613,"(simulator_flow_labmon.json#L130, simulator_flow_labmon2.json#L130).",b9dbba6b0fab9f8c4399544d5cf29c69290bc125964c591c040d8925bf4d2830,quantitative statement or design constant,30;30,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,616,detects + alerts but cannot recover (lab_profiles.asl#L470-L472).,885cf327b7681f8c385ce90834f8b5ae296d851035caa3c8c9d2a4c8c68a0067,quantitative statement or design constant,70;72,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,618,Budget note: lab3-based faulty profiles train 4000 episodes vs clean lab3's 3000,1b08efeeb9e3b9aa8901dfd9e8092504a0eb88bdf55854c3b6059a95c39d24f5,episodes,4000;3000,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,619,(04_labs_physics.md §6.3).,2d4639b36e05d61e16e5dd9b276885541972011d2e10f901a284cc04c232354a,quantitative statement or design constant,04;6.3,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,621,### 4.3 Phase 3 — slow labs,63b2f0cbab53c449cc01fc74b1ace462abab3f4655724c07e681ea9b61f4f4cd,quantitative statement or design constant,4.3;3,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,623,`lab2_slow` / `lab3_slow` (ports 1895/1896) keep the parent lux formula but route blind,60b0c8bb3e10c7d02dce2a2ae33b0c8290b9a477c3d8669a134889b5a11e2fdd,quantitative statement or design constant,1895;1896,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,625,`DELAY = 12` env ticks (≈ 60 s at `seconds_per_tick = 5.0`); lamps and spotlight stay,c42340bfb6f43e44955afdcdf0a412583b54e83147fc492a63411ec9538820ba,quantitative statement or design constant,12;60;5.0,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,627,(simulator_flow_lab2_slow.json#L130):,88641e66a7d03b52e2874808661a2ead111982d4e21f81370d8f47d90d0dc77a,quantitative statement or design constant,30,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,630,var z1 = 25 + (z1l ? 400 : 0) + (z1bEff ? 0.50 * sun : 0);,0ba7b11d3253e88c546b3b5ba4de895456b2fc8f8fb841187f889f8644477195,quantitative statement or design constant,25;400;0;0.50;0,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,631,var z2 = 25 + (z2l ? 400 : 0) + (z2bEff ? 0.50 * sun : 0);,8c0381ae11d64babf0f514351e8ca3d1a8d27f13eca815e2c93801d4d4ec8265,quantitative statement or design constant,25;400;0;0.50;0,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,635,pre-`ad3cb3b` 150 / 0.40·sun values — 04_labs_physics.md §3.2.),8ce3092f62fcac1f130859f8c19d461a1d58f48291b6f48ac7757e6c18913f40,quantitative statement or design constant,150;0.40;04;3.2,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,637,### 4.4 Phase 4 — lab4 / lab5 ⚠️ extension,3135087a950b5238479d7165d67ba1e5dbdfcdf83c2bd917e3e7b076bf387fbd,quantitative statement or design constant,4.4;4,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,639,Not part of the advisor's Phase 1–3 (04_labs_physics.md §4). **lab4** (port 1897): Z1 lamp,cdaa29e693e4b95ea8993573d028776f3ada47540890cb60023e3815aaa0e81f,quantitative statement or design constant,1;3;04;4;1897,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,641,`ws:powerGates`. **lab5** (port 1898): two lamps per zone OR-ing into one +400 term with,e141d303bfde762db22100220322a81951da6e88c9a666e1aef7a956313e0226,quantitative statement or design constant,1898;+400,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,642,energy costs 1 (efficient) vs 4 (inefficient) units/tick matching KG `ws:energyCost`;,330c7f884e243348bf1e8cb8481ca3a3c223da3448545aaaeb2123f78910b913,quantitative statement or design constant,1;4,docs/_audit/THESIS_STATE_REPORT.md,outside the Phase-1 empirical family,other_phase,other_phase
docs/_audit/THESIS_STATE_REPORT.md,648,## 5. Phase 1 — corrected protocol-v2 result,c915d0f621c875dec84c97ca2585c83e8c54f1163b7489a1eea766c58ff9364f,quantitative statement or design constant,5;1,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,650,### 5.1 Design and validity,68728de244065b5604a5a7e4f922bf0fcc351d2a988f45e71833de7c0ca0a871,quantitative statement or design constant,5.1,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,653,"`docs/phase1_correction_registration_2026-07-21.md`. Four modes—arm C, redundancy-only,",aca04f71a782773b12ef51bd7cb68efb78ae3fd1b06eda7b550c92e9a3e10995,quantitative statement or design constant,026;-07;-21,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,654,"baseline, and PBRS-only—ran lab1/lab2/lab3 with seeds 1–20. Each training cell used the",17facdfe4ada4d1e36895bd8082970899c0c1ac95f9334da0a6d43a6cd7f6ddd,seeds,1;20,phase1_v2_corrected/analysis/phase1_v2_controls_and_descriptives.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,655,"actual ordered scenario IDs, paired seed initialization, a 250-ms settling delay, and",365c530f6365599add380176467947e6975006831f5626ac95f148b59d1088d2,quantitative statement or design constant,250,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,656,"exactly 3,000 episodes. First success is measured by scenario presentation with terminal",e540ff3d2a10e6f1c095dd114138332d6bfa211546d040f784e976a6e405660b,episodes,3;000,phase1_v2_corrected/analysis/phase1_v2_protocol_gate_summary.json,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,659,All four workflows completed successfully on `d344238`; all archive validators and SHA-256,f5d950ebad09cc69f7afa2b5dee2fcec183179275ef74988dd6cc539c5f10535,quantitative statement or design constant,44238;256,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,660,"inventories pass. Across each run there are 120 training cells, 180 benchmark cells, zero",1c2a010e2e6c93d9c62d5dea4bd24757ae8f62344163cfe13ef2b94ed7efe854,quantitative statement or design constant,120;180,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,661,"fallbacks, zero paired-schedule mismatches, and 1,080 first-goal scenario rows. Source:",0f5c22920458639ac96336de7c85654e6097e2fc62caf81b107e21c6f6c71184,quantitative statement or design constant,1;080,phase1_v2_corrected/analysis/phase1_v2_protocol_gate_summary.json,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,664,### 5.2 Registered primary family,0a9569e0661ec3f56e9ff16df77ff8f5db91138a4f0c93420b4e00a5b5b789a0,quantitative statement or design constant,5.2,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,666,| Member | Mean difference | 95% bootstrap CI | Exact sign-flip p | BH q (m=5) | Paired rank-biserial | Result |,1170369d611776641ff71f0aff5033f3f3c6bc9dfd87df2ee77a5e00b4061e56,quantitative statement or design constant,95;5,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,668,"| Arm-C lab2 `auc_goal` | +0.003700 | [+0.002700,+0.004917] | 1.907×10⁻⁶ | 9.537×10⁻⁶ | +1.000 | Supported |",04aaab2df227f44cebbe0047ea643e8292b3044ea5ff8205f1eb985e4b70ff11,auc_goal,+0.003700;+0.002700;+0.004917;1.907;10;9.537;10;+1.000,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,669,"| Redundancy lab2 `auc_goal` | +0.002583 | [+0.001500,+0.003833] | 1.030×10⁻⁴ | 1.717×10⁻⁴ | +0.914 | Supported |",f2fc94bdff34c5dd6fb5a58724539a4e19e87764b4f8ffe20c70ebb84cc074ed,auc_goal,+0.002583;+0.001500;+0.003833;1.030;10;1.717;10;+0.914,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,670,"| Arm C minus redundancy | +0.001117 | [+0.000767,+0.001467] | 3.052×10⁻⁵ | 7.629×10⁻⁵ | +1.000 | Supported |",d6ab05f11e767847ffdef933f5eec419bbbbfd251c73e6ac2714fb110bc710d7,quantitative statement or design constant,+0.001117;+0.000767;+0.001467;3.052;10;7.629;10;+1.000,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,671,"| Arm-C lab3 first-goal presentations | +0.110 | [−0.060,+0.305] | 0.3044 | 0.3044 | +0.257 | Null |",0491df7b50ff6267e5551d82fa9e86829f2ea63464c5ee3f1feddc708fb4e72f,quantitative statement or design constant,+0.110;0.060;+0.305;0.3044;0.3044;+0.257,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,672,"| Arm-C lab3 cycling | +0.07375 | [−0.02313,+0.17375] | 0.1720 | 0.2150 | +0.379 | Null |",8eda221e1749babeb18e56f1022323bfb09907c9cc48d3bc147bd4d57e699cde,quantitative statement or design constant,+0.07375;0.02313;+0.17375;0.1720;0.2150;+0.379,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,674,The redundancy mean is 69.8% of the arm-C mean. The frozen rule therefore says,845513842e83fe2706efa0a138a05d7bc576152f51c350d66a042310e0ad08a4,quantitative statement or design constant,69.8,phase1_v2_corrected/analysis/registered/phase1_v2_decomposition.json,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,680,### 5.3 Controls and descriptive limits,534631e0805846a92a689f811093e8856d9b94f765bb32b7824d0aafb38f6d5d,quantitative statement or design constant,5.3,phase1_v2_corrected/analysis/phase1_v2_controls_and_descriptives.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,684,"timing noise. Lab1 is an exact saturated null. Source: runs `29848589682`, `29848592010`,",16231c73421b7d6518468c37ab6203d114f343228a6fc9d792439b77a00dc14a,quantitative statement or design constant,29848589682;29848592010,phase1_v2_corrected/run_29848589682/ARCHIVE_MANIFEST.md,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,685,"`29848584965`, and `29848587274` in",b4c25a7e26ac8939ef8f9ed4ebfffdf40936745b4041bb34644e5ebe1c77f90a,quantitative statement or design constant,29848584965;29848587274,phase1_v2_corrected/run_29848584965/ARCHIVE_MANIFEST.md,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,690,"full-horizon `auc_goal` is `−0.002300` (`[-0.003467,−0.001067]`) and deterministic policy",2a8c614f4108d207ff39a246ff867f1524b34180c035ec5450762f73033dd24e,auc_goal,0.002300;-0.003467;0.001067,phase1_v2_corrected/analysis/phase1_v2_protocol_gate_summary.json,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,691,"energy is descriptively `+1.0744` (`[+0.5981,+1.5394]`); final goal rate, first-goal,",4e27d1255f3e3bad46da330733de5abb054b6af04ed847af1f0077658e82ea3c,quantitative statement or design constant,+1.0744;+0.5981;+1.5394,phase1_v2_corrected/analysis/phase1_v2_controls_and_descriptives.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,694,"`29848584965`, `analysis/out/learning_speed_tests.csv` and `paired_tests.csv`.",5e51ff23f33c640309a6edc04a655bbae6bf19d979c4353e9c4b67acea19daa4,quantitative statement or design constant,29848584965,phase1_v2_corrected/run_29848584965/ARCHIVE_MANIFEST.md,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,696,### 5.4 Phase 1 conclusion,c867a87507f2d712449bf13a6e84a94fb7d898b50d637158d24a2c08dde9551e,quantitative statement or design constant,5.4;1,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,698,Phase 1 supports a small lab2 benefit for the bundled KG-prior implementation inside this,920677ba65fdd8654c25390cc655d493daeb4c3fef271bb3b9c6898561798f9e,quantitative statement or design constant,1,phase1_v2_corrected/analysis/registered/phase1_v2_registered_family.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,704,`docs/phase1_correction_analysis_deviation_2026-07-22.md`.,084de82260e788a612689f040c79c16fa3b8646245c4657a2c2130af03d42f8f,quantitative statement or design constant,026;-07;-22,phase1_v2_corrected/analysis/phase1_v2_controls_and_descriptives.csv,current protocol-v2 result; exact committed numeric table,match,corrected_result
docs/_audit/THESIS_STATE_REPORT.md,706,## 5H. Historical protocol-v1 Phase 1 record — withdrawn,cf1e9d4517b9a2724812a1b7691f09a83b1314fc7323d6596182a1986a8e43a9,quantitative statement or design constant,5;1,GitHub Actions run 29848584965 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,708,"> Everything in §5H is retained for chronology only. Its scheduler, first-goal definition,",18d11fbbbeb1ffb752e3f3916af0a1352a09c6feee8ee9d555a8b4cbe078e150,quantitative statement or design constant,5,GitHub Actions run 29848584965 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,710,> thesis-final evidence. The current result is §5 above.,ede3d6cd7052b2c90d9d558440b87f8feb260bba2f51220855c708f50b89c998,quantitative statement or design constant,5,GitHub Actions run 29848584965 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,712,### 5H.1 Historical design,b46b8976f51c8960e7318a1504541fd6f364cf64f1e14f918c17e26d5e11579a,quantitative statement or design constant,5;1,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,718,"  OFF, trust OFF)**, D `phase1_full` (00_inventory.md §E).",30beb47387055532389dd6cfeb3dc5cf985f22f663cc5acd05088bcdcda48839,quantitative statement or design constant,00,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,719,"- **Protocol:** `phase1.yml`, profiles lab1–lab3 × stereo {true,false} × seeds 1–10;",7ce47a74edff7c2a6b07b7f3dd22de70a336609a15f5728fbc054ff846e194e7,seeds,1;10,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,720,  train (3000-episode effective cap in *all* labs — §4.1 budget correction; lab1,6af0c3d2338b17e3ab101996111684cc24dedbcca6dca4c8bc59c6f09f81dd7d,quantitative statement or design constant,3000;4.1,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,721,  early-stops ≈ 400 via convergence) then 3-mode benchmark,7bd57bcbfa5a9f8c2fd6aea7b3fb5d79e29625aa517575432a65a3bfbe35c293,quantitative statement or design constant,400;3,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,723,  bootstrap + Wilcoxon + Cliff's δ + BH-FDR (00_inventory.md §D.2; 05_results_index.md §1).,6588de68d2d9c9cfc7ce34de2db0d23bb75427be4fdbf2c2f00805fcc06e8408,Cliff,00;2;05;1,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,724,"- **KG role:** initial-Q penalties/bonuses + fading soft prior (§2.2, §3.4); the blind's",025651296c2a34c1354ab3f74bceb1a08e545521bd7aea8f9b7cfbb11b0f2999,quantitative statement or design constant,2.2;3.4,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,727,"### 5H.2 Historical headline results (arm C, post-inversion run 29639767776)",c1246c4b349e721d19ca6d3f4f58442ab450c99ce09730054ed42b9c4fc87410,quantitative statement or design constant,5;2;29639767776,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,730,"> re-run registered as outstanding in Addendum 2026-07-13, dispatched 2026-07-18 on head",e5a44a4b7afd36f37813d03cd6d501c284226c30429126a8bf02c033826a9274,quantitative statement or design constant,2026;-07;-13;2026;-07;-18,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,731,"> `e631877` with pure workflow defaults (`phase1_kg_only`, lab1–lab3, seeds 1–10,",376a8154ff957da59f2e8a6c64bbc773ed55e94bcb9b7e6ee226f0aa3c1de5ae,seeds,31877;1;10,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,732,> 152/152 green). It **supersedes the pre-inversion arm-C table (run 27336756264)** as,2557aec16b4e7d5db28cf45ee180039b700b25341e3015638c65edb9a9b43bb6,quantitative statement or design constant,152;152;27336756264,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,733,> the headline of record; run of record archived at `phase1_postinv/run_29639767776/`,429391c3cdb780b51fff57468fbe5104ed1a7ef31dce191f37edc650e2d6e8c3,quantitative statement or design constant,9639767776,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,734,> (MANIFEST with artifact id + sha256). ⚠️ lab3 here runs the current intermediate spill,791d3b64c894ade855398b09454d921b7031b0241bf8fbbd19f63c5e58b48715,quantitative statement or design constant,56,phase1_postinv/historical_raw/run_29639767776,historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,735,"> physics (100 lux / 0.30·sun, `ad3cb3b`), so the matched *pre-inversion* lab3 comparator",de6c9e3fd9996270e5ef631fdaec8eaac47bfeb2ac9d8e83109ee75cc3b37d76,quantitative statement or design constant,100;0.30,GitHub Actions run 28941204656 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,736,"> is run 28941204656 (§5.3), not 27336756264. The superseded pre-inversion table",23d730fab299da4933daa0c49f7909c9a84e2f7a8d0e5b443ab585673171e273,quantitative statement or design constant,28941204656;5.3;27336756264,GitHub Actions run 28941204656 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,737,"> (run 27336756264: lab2 `auc_goal` +0.01707 [0.01264, 0.02262] q<10⁻⁴, δ=1.0; lab2",5abfa422e0b8c1609fa506465e7bce2383396fa66089d8a1a355b1d337e28b77,auc_goal,27336756264;+0.01707;0.01264;0.02262;10;1.0,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,738,> `mean_first_goal` −32.03 q=0.0702; lab3 `auc_reward` +15.95 q<10⁻⁴; lab3 `mean_first_goal`,d581463ac0543cea1abb0984ceb906d8dd5ec8f512a27001d48135a05235a28e,mean_first_goal,32.03;0.0702;+15.95;10,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,739,> +42.57 q<10⁻⁴) stays available verbatim in 20_results_extracted.md §1.1 and,216f4f70b2ee4f43d2f657f7ee28ab68a094e76386b05515fb69d6093fc1fd8b,quantitative statement or design constant,+42.57;10;20;1.1,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,741,> **Addendum 2026-07-18b**.,68bd53c1a0f09696d2dc6e199e617148b7194a8595465531f7248ce851d90927,quantitative statement or design constant,2026;-07;-18,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,743,"**Statistical notation and interpretation rules (added 2026-07-19, from the Phase-1",7b2ba638077d7be6a488d89185df2d84ea0383b81331adcd3dea4c1f7bb3f4c9,quantitative statement or design constant,2026;-07;-19;1,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,744,audit — apply to every Phase-1 table in this report and in the thesis):**,b6312dea6f057e9cdb2fe495bae7edce78394b30839ee62797c5e698c971f55c,quantitative statement or design constant,1,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,746,"1. **No test result is exactly zero.** The paired bootstrap uses 10 000 draws, so its",fa92b39559050df87de7c9dff133d5d6bd8e90fd178d4cd7f23fe7f6bd8d67b1,quantitative statement or design constant,1;10;000,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,747,"   p-value resolution is 10⁻⁴; a stored `p_bootstrap = 0` or `q = 0` means ""below the",b8f2144176288b2b4c497aca85ec2ff57d9855fca655a1aee94c5679e15137cc,p-value,10;0;0,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/_audit/THESIS_STATE_REPORT.md,748,"   bootstrap floor"" and must be *reported* as **p < 10⁻⁴ / q < 10⁻⁴**, never as 0. The",f03b2d6d3cac3ed7c5b4d1a9804cb4ce2a7314c251f550b398a43329e36c5a5b,quantitative statement or design constant,10;10;0,GitHub Actions run 27336756264 (artifact not committed; explicitly flagged),historical value only; scheduler/first-goal/energy protocol affected,superseded_protocol_affected,historical_protocol_affected
